date,open,high,low,close,adj_close,volume,ret_1,ret_5,ret_10,vol_10,vol_20,sma_10,sma_20,ema_12,ema_26,sma_ratio_10_20,roc_10,price_vs_sma20,rsi_14,macd,macd_sig,macd_hist,bb_width,bb_pct_b,atr_14,true_range,daily_range_pct,volume_zscore,obv_zscore,dow_sin,dow_cos,mth_sin,mth_cos,target
2017-01-21,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,921.7890014648438,111158000,0.029901925149750097,0.10854036666426148,0.1851889200551433,0.03162395183792167,0.061550998454894895,861.1005920410156,907.7477447509766,888.6822922695247,913.7707927088313,0.9486122075435697,0.1851889200551433,0.015468236407150256,51.87733610451761,-25.088500439306586,-33.54507661987823,8.456576180571645,0.4047560333665245,0.5382161972446343,0.049719925047484674,0.03556548213712733,0.8247676095200499,-0.7541186060132372,0.9069887696930989,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,1
2017-01-22,922.2050170898438,937.5250244140624,897.5640258789062,924.6729736328124,924.6729736328124,116573000,0.0031286684516582675,0.018431859408418516,0.1488990171692044,0.031289571028224626,0.06127370254986847,873.0844909667969,902.8938934326172,894.219320171569,914.5783616661632,0.966984600646054,0.1488990171692044,0.024121417099625238,51.91425754971584,-20.35904149459418,-30.90786959482142,10.54882810022724,0.3898430670895022,0.5618746853179898,0.04871838708749779,0.04335156795280539,0.6783851442047649,-0.6533724918585372,1.3425675889448974,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0
2017-01-23,925.4990234375,928.2659912109376,916.7379760742188,921.0120239257812,921.0120239257812,73588600,-0.0039591832046828035,0.03879240406519213,0.11775473079788568,0.031593070100784146,0.06099640048531137,882.7872924804688,896.7524963378906,898.341274595294,915.0549292409497,0.9844269138758457,0.11775473079788568,0.02705264572661648,52.6184557061944,-16.713654645655765,-28.06902660498829,11.355371959332526,0.3644408750043295,0.5742305476196409,0.04405932464328452,0.012467126719868197,0.3707531436102812,-0.9529830331429412,0.9264830348749348,0.0,1.0,0.49999999999999994,0.8660254037844387,0
2017-01-24,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,892.68701171875,111349000,-0.030754226298042142,-0.007102856322009132,0.09075505438119946,0.03396632780523872,0.05534905130660634,890.214794921875,883.6503479003907,897.4713879989026,913.3980464615275,1.0074287833835873,0.09075505438119946,0.010226515317772458,47.97788981474018,-15.926658462624914,-25.640552976515618,9.713894513890704,0.2476404234786827,0.5412958238968264,0.04415487106000995,0.03459130604317318,0.012586737372033646,-0.5589680927074251,0.5201131724901784,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1
2017-01-25,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,901.5419921875,120831000,0.00991946824867651,0.007280225606661528,0.09703603697411634,0.03391927865454091,0.04889477609816005,898.1891967773438,878.058447265625,898.0976347971484,912.519820219007,1.0229264345378215,0.09703603697411634,0.026744853938826973,74.79319778179135,-14.422185421858558,-23.396879465584206,8.974694043725648,0.20831157042508378,0.6283887106423299,0.03960209272673646,0.012955271320838511,0.852138209100669,-0.42117546575141096,1.0560676673011664,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1
2017-01-26,902.39501953125,919.3259887695312,902.2239990234376,917.5859985351562,917.5859985351562,131958000,0.01779618308042097,-0.0045596149693784005,0.10348584941425898,0.034011155378337654,0.042347230815845585,906.7943969726563,878.8276977539062,901.0958446029958,912.8950926868699,1.0318227330455374,0.10348584941425898,0.04410227497415413,73.62763493256675,-11.79924808387409,-21.077353189242185,9.278105105368095,0.21064881860483772,0.7093639796613631,0.036305867671137464,0.018969709557949153,0.8982580237564307,-0.1819005178503228,1.7094701570179303,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1
2017-01-27,918.3590087890624,923.2230224609376,915.8460083007812,919.75,919.75,125594000,0.0023583636501629535,-0.00532401592042997,0.013009711975055183,0.018361106567699962,0.04232908270621293,907.9755981445312,879.3859466552734,903.9657146640734,913.4028635989537,1.0325109260591379,0.013009711975055183,0.04590027109057843,71.60629321819312,-9.43714893488027,-18.749312338369805,9.312163403489535,0.21253034384373473,0.7159704363168288,0.03246047688585581,0.008039588847184134,0.529210275920506,-0.18389087365527837,2.0658836429218352,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1
2017-01-28,919.8109741210938,923.9110107421876,919.8109741210938,921.5900268554688,921.5900268554688,68979600,0.002000572824646607,0.0006275737066099296,0.03944432286460975,0.016152643060200294,0.04232804110372777,911.472802734375,879.9054992675781,906.6771473089035,914.0093201364733,1.0358757883579197,0.03944432286460975,0.04737386869679027,73.67728991767635,-7.332172827569821,-16.46588443620981,9.133711608639988,0.21435131879458538,0.7210103906200227,0.02867824932539151,0.004457772895997193,0.4339114253708712,-1.0362352736273468,2.024494052714016,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0
2017-01-29,922.0670166015624,923.4180297851562,919.1480102539062,919.4959716796876,919.4959716796876,60851700,-0.002272219875171788,0.03003175761381427,0.022715590032376776,0.01584549677618231,0.042264685971358275,913.5151000976563,880.7388977050781,908.649274135178,914.415738769304,1.0372144371934504,0.022715590032376776,0.04400518028168571,72.55345985631018,-5.7664646341260095,-14.32600047579305,8.55953584166704,0.2167386844501267,0.7030333458618544,0.025530268847665596,0.004633317860241119,0.08148942252527659,-1.0685866093898178,1.5478187748053662,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1
2017-01-30,920.1510009765624,923.0479736328124,919.4739990234376,920.3820190429688,920.3820190429688,78227296,0.0009636228875071762,0.020897558869948263,0.028329923419811553,0.015675826612972503,0.04225660282646368,916.0507019042968,881.3740478515625,910.4543118132996,914.857685456242,1.039343856489941,0.028329923419811553,0.044258134541727924,71.38421563181447,-4.4033736429424835,-12.341475109222937,7.938101466280454,0.21866897473179187,0.7023978691807239,0.022622684526929462,0.0038868844665470715,0.2540644852719247,-0.7507027541776283,1.6617406133287138,0.0,1.0,0.49999999999999994,0.8660254037844387,1
2017-01-31,920.958984375,972.0189819335938,920.958984375,970.4030151367188,970.4030151367188,164582000,0.05434808053482265,0.05756083537224854,0.05273876515625697,0.021263470962178538,0.0269657913271694,920.9121032714844,891.00634765625,919.6771892476718,918.9721543214625,1.033564020833069,0.05273876515625697,0.08910898074891274,67.22136833689393,0.7050349262092368,-9.732173102136503,10.43720802834574,0.2045447381170042,0.9356454317482145,0.025690603233367745,0.055476961198874124,0.9683516084167956,0.9591264830801507,2.171281834525321,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1
2017-02-01,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,989.0230102539062,150110000,0.019187899075688852,0.07531721691101523,0.06959221092866863,0.021679190790510023,0.026475443173931027,927.3471069335938,900.2157989501953,930.3457770947848,924.1611066127547,1.0301386712107643,0.06959221092866863,0.09865102501785167,78.6593444128917,6.184670482030128,-6.548804385303177,12.733474867333307,0.20369387153681692,0.9843102262893144,0.024368499567799753,0.01893234974620668,0.995046626817216,0.834342095503856,2.339414227975968,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1
