date,close,ret,position,strat_cum,bh_cum
2024-10-23,2509.098876953125,-0.04240086191916037,0.0,0.8710175291423439,1.050016224405184
2024-10-24,2534.49853515625,0.010123020035770258,0.0,0.8710175291423439,1.0606455596827216
2024-10-25,2435.93408203125,-0.03888913398757343,1.0,0.836708902981431,1.0193979723988953
2024-10-26,2479.603271484375,0.017927081761059283,1.0,0.8517086518953852,1.0376728031971483
2024-10-27,2505.940673828125,0.01062161945285034,0.0,0.8512827975694376,1.0486945688292808
2024-10-28,2565.34814453125,0.02370665487957191,0.0,0.8512827975694376,1.073555609046598
2024-10-29,2637.95751953125,0.02830390688093809,-1.0,0.8267625271389031,1.1039414270365617
2024-10-30,2657.37255859375,0.007359875554762585,0.0,0.8263491458753337,1.112066298559298
2024-10-31,2515.79931640625,-0.05327564692788833,0.0,0.8263491458753337,1.052820247076849
2024-11-01,2511.885498046875,-0.001555695771857435,1.0,0.8246504234300798,1.0511823790699457
2024-11-02,2491.068603515625,-0.00828735806127956,0.0,0.8242380982183648,1.0424708543068855
2024-11-03,2456.42529296875,-0.013907007819047301,0.0,0.8242380982183648,1.0279732039849108
2024-11-04,2397.0263671875,-0.024181043059307794,0.0,0.8242380982183648,1.003115739675537
2024-11-05,2422.650634765625,0.010690023242502233,1.0,0.8326371035965658,1.0138390702475883
2024-11-06,2724.169189453125,0.12445812465100636,-1.0,0.7285923326162933,1.140019579628523
2024-11-07,2895.58544921875,0.06292423408548897,0.0,0.7282280364499852,1.211754438519109
2024-11-08,2962.296630859375,0.023038926949513483,1.0,0.7446415149661192,1.2396719605088995
2024-11-09,3131.14453125,0.05699898471735465,-1.0,0.7018253838771745,1.3103320036404793
2024-11-10,3191.331298828125,0.01922197042565066,0.0,0.701474471185236,1.3355191666622401
2024-11-11,3374.81298828125,0.05749377681988088,1.0,0.7414541506408113,1.4123032075689923
2024-11-12,3246.25732421875,-0.0380926778784183,-1.0,0.7693273976874676,1.3585047964164096
2024-11-13,3192.595947265625,-0.016530228997185037,1.0,0.7562255759310416,1.3360484010378721
2024-11-14,3058.94873046875,-0.041861613246530704,1.0,0.7245687533442814,1.280119259594979
2024-11-15,3103.04052734375,0.014414035918883572,1.0,0.7350127133806865,1.2985709445832359
2024-11-16,3133.27392578125,0.00974315294018413,0.0,0.7346452070239963,1.3112231198999897
2024-11-17,3075.66162109375,-0.01838725437104416,1.0,0.7207697761264656,1.2871133268571946
2024-11-18,3207.8564453125,0.04298093890177013,1.0,0.7517491378363998,1.3424346661184978
2024-11-19,3111.384033203125,-0.030073793436219964,-1.0,0.77398121155463,1.3020625632680292
2024-11-20,3072.18798828125,-0.012597623598885388,1.0,0.7638438969730782,1.2856596691937787
2024-11-21,3361.053955078125,0.09402613638837987,0.0,0.7634619750245917,1.4065452805984322
2024-11-22,3331.600830078125,-0.008763062239896535,0.0,0.7634619750245917,1.3942196367613153
2024-11-23,3396.223388671875,0.019396849109391878,1.0,0.7778890007673898,1.4212631046809256
2024-11-24,3363.659912109375,-0.009588143309746888,0.0,0.7775000562670061,1.407635830352389
2024-11-25,3413.5439453125,0.01483028442427825,0.0,0.7775000562670061,1.42851147008232
2024-11-26,3326.517333984375,-0.0254945044570557,0.0,0.7775000562670061,1.3920922780413512
2024-11-27,3657.249267578125,0.09942287996365606,1.0,0.8544126010048431,1.530498101499389
2024-11-28,3579.8115234375,-0.021173767078749073,-1.0,0.8720765281071654,1.4980916911837734
2024-11-29,3593.494384765625,0.003822229533186672,1.0,0.874973766504042,1.5038177414892375
2024-11-30,3705.705322265625,0.03122613408711894,0.0,0.8745362796207901,1.5507761559275688
2024-12-01,3711.1650390625,0.0014733272945559595,0.0,0.8745362796207901,1.5530609567658435
2024-12-02,3644.198486328125,-0.018044617264257212,-1.0,0.8898796839304443,1.5250365662129428
2024-12-03,3620.711669921875,-0.0064449882448404106,0.0,0.8894347440884791,1.5152077234707486
2024-12-04,3841.3310546875,0.06093260244895049,-1.0,0.8347944530506076,1.6075332733125711
2024-12-05,3811.00830078125,-0.007893814272854183,-1.0,0.841384165418998,1.5948437042156083
2024-12-06,4005.810546875,0.051115670898385535,-1.0,0.7983762493203277,1.6763652101346553
2024-12-07,4002.692626953125,-0.0007783493216640958,0.0,0.7979770611956676,1.6750604124104858
2024-12-08,4005.70458984375,0.0007524841828581152,-1.0,0.7969776075482364,1.6763208688761564
2024-12-09,3718.6904296875,-0.07165135464156769,-1.0,0.8540821327480633,1.55621020780725
2024-12-10,3631.833740234375,-0.02335679484361486,1.0,0.8337064705274958,1.5198621252499567
2024-12-11,3832.822021484375,0.055340716460503314,1.0,0.8798443839242449,1.6039723841824725
2024-12-12,3883.1015625,0.013118151777930187,-1.0,0.8678625295630051,1.6250135373657866
2024-12-13,3911.205322265625,0.007237451638409276,-1.0,0.8615814164765053,1.636774494254232
2024-12-14,3868.4052734375,-0.010942930708463194,-1.0,0.8710096422167073,1.618863384378228
2024-12-15,3951.941162109375,0.02159439944037822,0.0,0.870574137395599,1.653821766939894
2024-12-16,3987.48095703125,0.00899299697642908,-1.0,0.8623097797415452,1.668694581089537
2024-12-17,3886.76611328125,-0.02525776168846805,-1.0,0.8840897946598927,1.6265470910295394
2024-12-18,3618.791259765625,-0.06894545380539963,0.0,0.8836477497625628,1.5144040637026552
2024-12-19,3417.927978515625,-0.05550562793804503,1.0,0.8341585026610701,1.4303461151949122
2024-12-20,3472.553466796875,0.015982047785855658,1.0,0.8474900637115771,1.4532059751582702
2024-12-21,3337.222412109375,-0.038971625917780583,0.0,0.8470663186797214,1.3965721755129186
2024-12-22,3277.53515625,-0.01788530954448675,1.0,0.8314927422060858,1.3715940498526527
2024-12-23,3415.785400390625,0.042181162840310815,1.0,0.8665660729656173,1.4294494818202887
2024-12-24,3492.0498046875,0.022327047913535125,-1.0,0.8467849276977872,1.4613648688908683
2024-12-25,3493.2353515625,0.00033949884489303805,-1.0,0.846497445192961,1.461861000575824
2024-12-26,3331.225830078125,-0.04637807223950974,0.0,0.8460741964703645,1.3940627054869963
2024-12-27,3328.9169921875,-0.000693089573747363,1.0,0.8450647541679391,1.3930964951606732
2024-12-28,3397.90234375,0.02072306150150305,0.0,0.8446422217908552,1.4219657195074162
2024-12-29,3349.513427734375,-0.014240820106154684,0.0,0.8446422217908552,1.4017157614987923
2024-12-30,3356.392578125,0.0020537760301735375,-1.0,0.8424851947307733,1.404594571730875
2024-12-31,3332.53173828125,-0.0071090729967826505,-1.0,0.848474483478823,1.3946092063895554
2025-01-01,3353.504150390625,0.006293237021109732,-1.0,0.8431348324479272,1.4033858126771865
2025-01-02,3451.392578125,0.029189893122086197,-1.0,0.8185238168012642,1.4443504945582857
2025-01-03,3605.009765625,0.04450875524089293,-1.0,0.7820923405804152,1.508636737202643
2025-01-04,3657.706787109375,0.014617719482165947,-1.0,0.7706599341366601,1.5306895658275614
2025-01-05,3634.103759765625,-0.006452957745802013,-1.0,0.7756329701280267,1.5208120907373361
2025-01-06,3688.611328125,0.01499890260780301,-1.0,0.7639993267496754,1.5436226031710747
2025-01-07,3381.577392578125,-0.08323835401301194,-1.0,0.8275933731753676,1.4151339984658338
2025-01-08,3326.329345703125,-0.016337951334858714,-1.0,0.8411145534313583,1.392013608066595
2025-01-09,3219.4306640625,-0.03213713091240178,0.0,0.8406939961546427,1.3472782845123141
2025-01-10,3267.489990234375,0.014927896012281394,1.0,0.8528234417093112,1.3673903146431188
2025-01-11,3282.2177734375,0.004507369034684849,0.0,0.8523970299884567,1.373553647405669
2025-01-12,3265.951171875,-0.004955978757455792,0.0,0.8523970299884567,1.3667463447069006
2025-01-13,3135.499755859375,-0.03994285558798849,0.0,0.8523970299884567,1.3121545928348617
2025-01-14,3223.6845703125,0.028124644018336253,0.0,0.8523970299884567,1.349058473655367
2025-01-15,3450.53759765625,0.07037072715887938,-1.0,0.7919870326451057,1.443992699426343
2025-01-16,3308.34521484375,-0.041208762051769265,-1.0,0.8246238378214648,1.3844875478711909
2025-01-17,3474.107177734375,0.05010419171097702,0.0,0.8242115259025541,1.4538561773911896
2025-01-18,3305.78955078125,-0.0484491750950794,-1.0,0.8637317886734381,1.383418044889701
2025-01-19,3208.96435546875,-0.02928958236001966,-1.0,0.8890301320347559,1.3428983081255668
2025-01-20,3278.035400390625,0.02152440391061483,0.0,0.8885856169687386,1.3718033937205427
2025-01-21,3327.40625,0.015061109347230373,-1.0,0.874758239018712,1.3924642746362694
2025-01-22,3240.224609375,-0.026201080984625813,-1.0,0.89767785048121,1.3559802054083263
2025-01-23,3334.714111328125,0.029161404946970837,0.0,0.8972290115559695,1.3955224932783152
2025-01-24,3309.554931640625,-0.007544628669076459,-1.0,0.9035496567735037,1.3849937942671866
2025-01-25,3317.26953125,0.0023310081774501334,-1.0,0.9014434751348325,1.3882222261273411
2025-01-26,3236.13427734375,-0.02445844485711024,0.0,0.9009927533972651,1.3542684693601907
2025-01-27,3178.92041015625,-0.017679695057172262,1.0,0.8846129798917809,1.330325415796359
2025-01-28,3077.112548828125,-0.0320259233300908,0.0,0.8841706734018351,1.2877205160259937
2025-01-29,3112.9990234375,0.011662386097330613,1.0,0.8940401278342832,1.3027384098693426
2025-01-30,3247.780029296875,0.0432961927853559,0.0,0.8935931077703662,1.3591420232119338
2025-01-31,3298.26513671875,0.015544497153892722,-1.0,0.8792558556960064,1.3802692025234877
2025-02-01,3118.32861328125,-0.05455489961504678,-1.0,0.9272235706394442,1.3049687547380782
2025-02-02,2868.69287109375,-0.08005434100956466,1.0,0.8525316869380483,1.200500341039449
2025-02-03,2884.566650390625,0.005533453740142802,1.0,0.8572491315897258,1.2071432541416165
2025-02-04,2735.05126953125,-0.05183287439003281,-1.0,0.9012541935825858,1.1445735494789187
2025-02-05,2787.779052734375,0.01927853557646908,1.0,0.9181784275202184,1.1666392513724335
2025-02-06,2688.40087890625,-0.035647794157377954,-1.0,0.950450373890444,1.1250511354835915
2025-02-07,2622.211181640625,-0.024620471517087794,1.0,0.9265746123447236,1.0973518460471505
2025-02-08,2632.308349609375,0.0038506311160004802,0.0,0.9261113250385513,1.1015773432107403
2025-02-09,2628.72119140625,-0.0013627424019899692,1.0,0.9243862182044389,1.1000761770560756
2025-02-10,2661.166748046875,0.0123427150611084,0.0,0.9239240250953368,1.1136541038549923
2025-02-11,2602.781982421875,-0.02193953673434812,-1.0,0.943732528171115,1.089221048734108
2025-02-12,2736.902099609375,0.051529524214203315,1.0,0.9918907500691543,1.1453480911394722
2025-02-13,2675.902587890625,-0.022287794557012575,0.0,0.9913948046941198,1.119820808187889
2025-02-14,2726.091552734375,0.018755901306300338,0.0,0.9913948046941198,1.1408240567470027
2025-02-15,2693.559814453125,-0.011933472391497446,0.0,0.9913948046941198,1.1272100643622562
2025-02-16,2663.31591796875,-0.011228225310643603,1.0,0.9797675030528655,1.1145534957871717
2025-02-17,2743.19970703125,0.029994109419593684,1.0,1.0091547567451953,1.1479835352938028
2025-02-18,2669.3388671875,-0.026925068435387,-1.0,1.0358217402540835,1.1170740000433197
2025-02-19,2715.77099609375,0.017394617624989728,0.0,1.0353038293839565,1.136505075132891
2025-02-20,2740.386474609375,0.009063900656951951,-1.0,1.0254022864099666,1.146806244230017
2025-02-21,2659.655517578125,-0.029459697666460616,-1.0,1.0556103277541018,1.1130216789929916
2025-02-22,2764.029296875,0.039243345090012705,1.0,1.0965082029628603,1.156700372834379
2025-02-23,2821.310302734375,0.020723733255699095,0.0,1.095959948861379,1.1806715228177664
2025-02-24,2513.8212890625,-0.10898801644535905,1.0,0.9759654679569894,1.0519924754723367
2025-02-25,2493.592529296875,-0.008047015853369976,1.0,0.9681118583639978,1.0435270753445849
2025-02-26,2331.45263671875,-0.06502260921668868,0.0,0.9676278024348158,0.9756742221174199
2025-02-27,2305.484375,-0.01113823258073876,1.0,0.9563663250184904,0.9648069357084448
2025-02-28,2237.9052734375,-0.029312322518993406,-1.0,0.9839214600212276,0.9365262036403971
2025-03-01,2216.643310546875,-0.009500832382402846,1.0,0.9740814264221063,0.9276284251578816
2025-03-02,2519.694580078125,0.13671629895947635,0.0,0.9735943857088952,1.0544503502550748
2025-03-03,2145.573974609375,-0.14847855308604507,-1.0,1.1176654741987946,0.8978870879481279
2025-03-04,2170.01513671875,0.011391432967872817,0.0,1.1171066414616952,0.9081153085232075
2025-03-05,2241.977294921875,0.03316205356610458,0.0,1.1171066414616952,0.9382302770286537
2025-03-06,2202.476806640625,-0.017618594251921915,-1.0,1.136229936793005,0.9216999784628176
2025-03-07,2138.987548828125,-0.02882630029114286,1.0,1.1029085164668273,0.8951307781053085
2025-03-08,2201.51025390625,0.029230046295678047,1.0,1.1351465834630503,0.9212954921900129
2025-03-09,2015.5091552734375,-0.08448795471326165,0.0,1.134579010171319,0.843457120368331
2025-03-10,1861.1513671875,-0.07658500963990722,1.0,1.0471199762350265,0.778860948674074
2025-03-11,1919.844970703125,0.031536179458804936,0.0,1.046596416246909,0.8034232473249147
2025-03-12,1908.982666015625,-0.005657907202539225,0.0,1.046596416246909,0.7988775531471876
2025-03-13,1862.9696044921875,-0.024103446480985946,1.0,1.0208465373325866,0.7796218508000433
2025-03-14,1909.467529296875,0.024959035666801466,1.0,1.0463258824682014,0.7990804603807794
2025-03-15,1937.3946533203125,0.01462560823630299,1.0,1.0616290349126853,0.8107674981435933
2025-03-16,1887.43505859375,-0.025786999381329778,0.0,1.061098220395229,0.7898602371705622
2025-03-17,1927.0029296875,0.020963831795744126,0.0,1.061098220395229,0.8064187343247524
2025-03-18,1932.54345703125,0.002875204421535882,-1.0,1.0575167969900672,0.8087373530352923
2025-03-19,2057.7490234375,0.06478796942480636,-1.0,0.9890024310804556,0.8611338039364416
2025-03-20,1982.099853515625,-0.03676306928602102,0.0,0.9885079298649154,0.8294758822377913
2025-03-21,1964.8475341796875,-0.008704061657306195,0.0,0.9885079298649154,0.8222560730155452
2025-03-22,1980.037841796875,0.007731036303297412,1.0,0.995655866591866,0.8286129645666351
2025-03-23,2005.2991943359375,0.012758015026691494,0.0,0.9951580386585701,0.8391844212198877
2025-03-24,2077.47900390625,0.035994533770415726,0.0,0.9951580386585701,0.8693904732090937
2025-03-25,2067.76416015625,-0.004676265671871183,-1.0,0.9993140830135065,0.8653249723837741
2025-03-26,2009.1893310546875,-0.028327615997143618,-1.0,1.0276222686176508,0.8408123788533477
2025-03-27,2002.357421875,-0.003400331205273277,-1.0,1.031116524684865,0.8379533382837526
2025-03-28,1895.5029296875,-0.05336434495667708,-1.0,1.0861413825986783,0.7932365072819794
2025-03-29,1827.3203125,-0.03597072635426679,0.0,1.085598311907379,0.7647032139443249
2025-03-30,1806.2186279296875,-0.01154788485957492,0.0,1.085598311907379,0.755872509277949
2025-03-31,1823.47998046875,0.009556624138489678,0.0,1.085598311907379,0.7630960987457355
2025-04-01,1905.491455078125,0.044975253629213396,0.0,1.085598311907379,0.7974165393302882
2025-04-02,1795.313232421875,-0.05782142048584138,-1.0,1.1478263492229417,0.7513087823073071
2025-04-03,1815.63720703125,0.011320573057860273,0.0,1.1472524360483303,0.7598140282664291
2025-04-04,1815.335205078125,-0.00016633386447217902,-1.0,1.1468696367615192,0.7596876454628273
2025-04-05,1805.9732666015625,-0.0051571403729591125,-1.0,1.152784204467783,0.7557698296355727
2025-04-06,1576.72802734375,-0.12693722742042624,-1.0,1.2991154351969851,0.6598345028936252
2025-04-07,1555.240966796875,-0.013627626435405826,0.0,1.2984658774793867,0.6508425247789992
2025-04-08,1472.5531005859375,-0.05316723773116572,0.0,1.2984658774793867,0.6162390255385221
2025-04-09,1668.0400390625,0.1327537447707503,0.0,1.2984658774793867,0.6980470638526389
2025-04-10,1522.518798828125,-0.08724085563087758,-1.0,1.411095918699447,0.6371488407315129
2025-04-11,1567.1497802734375,0.02931391157840868,1.0,1.4517551117295062,0.655826165511002
2025-04-12,1643.528564453125,0.04873738626716384,0.0,1.4510292341736415,0.6877894186636246
2025-04-13,1596.685791015625,-0.028501344272703122,0.0,1.4510292341736415,0.6681864956551703
2025-04-14,1622.7698974609375,0.016336405441875312,0.0,1.4510292341736415,0.679102261158979
2025-04-15,1588.6324462890625,-0.021036532181973544,-1.0,1.4808283427382327,0.6648163045872572
2025-04-16,1578.1053466796875,-0.00662651680945181,0.0,1.4800879285668638,0.660410888169712
2025-04-17,1582.54833984375,0.002815397066748826,0.0,1.4800879285668638,0.662270207047114
2025-04-18,1588.9246826171875,0.004029161456178265,-1.0,1.473384371369044,0.6649386006389235
2025-04-19,1612.9228515625,0.015103402450633574,0.0,1.4726476791833596,0.6749814359293342
2025-04-20,1587.5142822265625,-0.01575312130479345,-1.0,1.495110152873166,0.6643483714906557
2025-04-21,1579.7344970703125,-0.004900607977736393,-1.0,1.5024371016159308,0.6610926605613324
2025-04-22,1757.3316650390625,0.11242216226721125,0.0,1.501685883065123,0.7354141269206209
2025-04-23,1796.104248046875,0.022063326905880754,-1.0,1.4678028535755785,0.7516398092140735
2025-04-24,1769.8316650390625,-0.014627537926254486,-1.0,1.48927319548452,0.7406451693979119
2025-04-25,1786.634521484375,0.009494042160750782,0.0,1.4885285588867778,0.747676885862332
2025-04-26,1821.881103515625,0.019727919508667258,0.0,1.4885285588867778,0.7624269952851151
2025-04-27,1792.864990234375,-0.015926458222360718,0.0,1.4885285588867778,0.7502842335971067
2025-04-28,1798.851806640625,0.0033392455309573243,0.0,1.4885285588867778,0.7527896168710936
2025-04-29,1799.1756591796875,0.00018003291759050022,0.0,1.4885285588867778,0.7529251437821507
2025-04-30,1793.775390625,-0.0030015237962643937,-1.0,1.4922521484982523,0.7506652210462827
2025-05-01,1839.2215576171875,0.025335483600515296,0.0,1.4915060224240033,0.7696836874435781
2025-05-02,1842.7078857421875,0.0018955454880142941,1.0,1.4935874869239434,0.77114265788451
2025-05-03,1833.8397216796875,-0.004812571830357215,1.0,1.4863994898581991,0.7674314784519882
2025-05-04,1808.59423828125,-0.013766461212495806,1.0,1.4659370289347926,0.7568666627706306
2025-05-05,1819.697509765625,0.006139172208646793,1.0,1.4749366688024554,0.7615131975523634
2025-05-06,1815.0875244140625,-0.0025333800408158247,1.0,1.471200093684244,0.7595839952168664
2025-05-07,1811.606689453125,-0.0019177229274721652,1.0,1.4683787395336865,0.7581273235738981
2025-05-08,2206.5146484375,0.2179876908621854,1.0,1.7884672302757612,0.923389748219301
2025-05-09,2345.50732421875,0.0629919569669184,1.0,1.9011262810820357,0.9815558755028247
2025-05-10,2582.422607421875,0.10100811912068441,-1.0,1.7081465280784969,1.0807009882992218
2025-05-11,2510.23779296875,-0.027952363120453683,0.0,1.7072924548144577,1.0504928418496489
2025-05-12,2496.397705078125,-0.005513456904119418,1.0,1.6970257252147025,1.0447009948380248
2025-05-13,2680.129638671875,0.0735988233044782,0.0,1.6961772123520953,1.1215897587631212
2025-05-14,2610.063232421875,-0.02614291683469505,-1.0,1.7396721435453448,1.0922681309771312
2025-05-15,2546.85693359375,-0.02421638604114429,1.0,1.696673735260453,1.0658173442569499
2025-05-16,2536.297607421875,-0.004146022508211833,1.0,1.6896392877649713,1.061398441558018
2025-05-17,2475.75439453125,-0.023870705359441913,1.0,1.6493064061629963,1.0360621120906157
2025-05-18,2498.233642578125,0.009079756900171487,1.0,1.6642817073848517,1.0454693042018768
2025-05-19,2529.166748046875,0.01238199059589462,1.0,1.6848888278346104,1.058414295294801
2025-05-20,2524.173095703125,-0.001974425904344268,1.0,1.6815621396869935,1.0563245346926426
2025-05-21,2552.34716796875,0.011161703733228778,1.0,1.700331238099194,1.0681149161950227
2025-05-22,2664.156982421875,0.04380666386466037,0.0,1.6994810724801444,1.114905467297608
2025-05-23,2526.44189453125,-0.051691806751355096,0.0,1.6994810724801444,1.0572739893360308
2025-05-24,2530.646240234375,0.001664137106111907,1.0,1.7014595014577534,1.0590334382130118
2025-05-25,2551.763916015625,0.008344775909608915,-1.0,1.6864104734480847,1.067870834935682
2025-05-26,2564.138427734375,0.004849395212889407,-1.0,1.678232402571179,1.0730493626506032
2025-05-27,2663.06982421875,0.03858270497969518,0.0,1.6773932863698935,1.1144505096384014
2025-05-28,2682.212890625,0.007188345657390238,0.0,1.6773932863698935,1.122461565119737
2025-05-29,2632.65478515625,-0.01847657419064974,-1.0,1.7075470712292196,1.1017223207356492
2025-05-30,2529.943603515625,-0.039014299261621144,1.0,1.6400745452533636,1.0587393964112608
2025-05-31,2529.08740234375,-0.00033842697943353706,1.0,1.6395194997789677,1.0583810904353261
2025-06-01,2536.266357421875,0.002838555548326349,-1.0,1.6340458728563916,1.061385363951825
2025-06-02,2607.097412109375,0.027927293393387842,0.0,1.6332288499199634,1.0910269844143552
2025-06-03,2593.2802734375,-0.005299816803046031,1.0,1.623756421792978,1.0852447412697794
2025-06-04,2608.64306640625,0.005924077364914293,0.0,1.6229445435820817,1.091673815076928
2025-06-05,2416.28564453125,-0.07373849813037003,0.0,1.6229445435820817,1.011175427504904
2025-06-06,2477.19482421875,0.02520777285804554,1.0,1.6630438887261123,1.0366649080010848
2025-06-07,2526.50537109375,0.019905800865118284,0.0,1.6622123667817494,1.0573005532236106
2025-06-08,2510.787109375,-0.006221345063654238,0.0,1.6622123667817494,1.050722721646014
2025-06-09,2681.51708984375,0.06799858890117094,0.0,1.6622123667817494,1.1221703840443407
2025-06-10,2813.517578125,0.049226047740363876,-1.0,1.579557115276537,1.17741039694213
2025-06-11,2773.529296875,-0.01421291324458307,0.0,1.5787673367188988,1.1606759651171212
2025-06-12,2651.795166015625,-0.04389141697422694,0.0,1.5787673367188988,1.1097322523602025
2025-06-13,2579.486083984375,-0.02726797414745119,1.0,1.534928166128048,1.0794721019922517
2025-06-14,2533.444091796875,-0.017849288846087386,1.0,1.5075307899328334,1.060204292642499
2025-06-15,2546.837158203125,0.005286505610925474,1.0,1.5155003599124561,1.065809068584281
2025-06-16,2540.60498046875,-0.0024470263889081467,0.0,1.5147426097325,1.0632010056679175
2025-06-17,2510.761474609375,-0.011746613932036243,0.0,1.5147426097325,1.0507119939221838
2025-06-18,2524.301513671875,0.005392801825034654,1.0,1.5221539451378572,1.0563782754805933
2025-06-19,2521.653564453125,-0.0010489829382142046,-1.0,1.5229895816830732,1.055270152693314
2025-06-20,2407.30419921875,-0.04534697662134013,0.0,1.5222280868922318,1.0074168417499323
2025-06-21,2300.49560546875,-0.04436854876282892,1.0,1.45392792174736,0.9627192184822553
2025-06-22,2228.213134765625,-0.031420390689421374,1.0,1.4082449384117994,0.9324702045133284
2025-06-23,2421.824951171875,0.0868910668308287,1.0,1.5306088434695153,1.0134935353714525
2025-06-24,2448.0087890625,0.01081161455453472,0.0,1.5298435390477807,1.0244510368294013
2025-06-25,2419.310302734375,-0.011723195789307361,-1.0,1.5470132726135208,1.0124411967480913
2025-06-26,2416.146728515625,-0.0013076347482894324,0.0,1.5462397659772142,1.0111172934586237
2025-06-27,2423.866943359375,0.0031952591093227234,0.0,1.5462397659772142,1.0143480752011411
2025-06-28,2437.109375,0.00546334924732772,0.0,1.5462397659772142,1.0198898129943197
2025-06-29,2500.9599609375,0.02619931078698512,0.0,1.5462397659772142,1.046610223173438
2025-06-30,2486.46435546875,-0.005796016607685361,-1.0,1.554428677457293,1.0405440529381516
2025-07-01,2405.792724609375,-0.032444314225516746,-1.0,1.6048610499098717,1.0067843147191335
2025-07-02,2571.33544921875,0.06881005288444131,0.0,1.604058619384917,1.0760611966581832
2025-07-03,2591.00732421875,0.007650450666005781,0.0,1.604058619384917,1.0842935497568198
2025-07-04,2508.518310546875,-0.03183665785149692,0.0,1.604058619384917,1.049773267002627
2025-07-05,2517.280029296875,0.003492786444157847,0.0,1.604058619384917,1.0534399008390531
2025-07-06,2571.236572265625,0.021434461935417204,0.0,1.604058619384917,1.0760198182948375
